Video Title,Dish Name,YouTube Link,Cuisine Type
Rasmalai Recipe | Easy Step by Step Rasmalai Bnany Ka Tariqa | Kun Foods,Rasmalai,https://www.youtube.com/watch?v=yJlDtq-iau4,Pakistani
"Perfect Pholay huye Gol Gappay | Easy, Fail Proof Recipe | Kun Foods",Perfect Pholay huye Gol Gappay,https://www.youtube.com/watch?v=b9_zHB_hfIk,Pakistani
Mix Vegetables Pulao Recipe | Easy Sabzi Pulao Ever Recipe | Kun Foods,Mix Vegetables Pulao,https://www.youtube.com/watch?v=uOxfFNMgs3o,Pakistani
Famous Imli Aloo Bukharay Ka Sharbat Recipe | Original Street Style | Kun Foods,Famous Imli Aloo Bukharay Ka Sharbat,https://www.youtube.com/watch?v=DArOpIr81W8,Pakistani
Famous Kasuri Falooda Recipe | Easy Rabri Wala Falooda aur Seviyan | Kun Foods,Famous Kasuri Falooda,https://www.youtube.com/watch?v=-U8gkwJtReg,Pakistani
Crispy Pakoray Recipe - 2020 IFTAR SPECIAL!! Aloo k Pakoray - Kun Foods,Crispy Pakoray,https://www.youtube.com/watch?v=cA5upV5ZqJU,Pakistani
Famous Tarbooz Ka Sharbat | Watermelon Juice | Kun Foods,Famous Tarbooz Ka Sharbat,https://www.youtube.com/watch?v=-K9jI-NyKDU,Pakistani
Aloo kay Pakoray Recipe - Unique Style Bread Pakora by Kun Foods (Ramzan Special),Aloo kay Pakoray,https://www.youtube.com/watch?v=LNWwvhpEHjw,Pakistani
Badam Milk Recipe / Almond Milk - Healthy Ramzan Special Drink Badam Milkshake,Badam Milk Recipe / Almond Milk,https://www.youtube.com/watch?v=ht4EiZVgmzU,Pakistani
Chicken Samosa Recipe Easy Chicken Without Samosas,Chicken Samosa Recipe Easy Chicken Without Samosas,https://www.youtube.com/watch?v=tMdLeE9iSfQ,Pakistani
Chicken Drumstick - Easy Drumstick Recipe - Ramzan Special - Kun Foods,Chicken Drumstick,https://www.youtube.com/watch?v=Z5WAv1shBb4,Pakistani
Chaat & Dahi Vada Masala - Secret Restaurant Recipe - Kun Foods,Chaat & Dahi Vada Masala,https://www.youtube.com/watch?v=bIl3Nn6TneY,Pakistani
Chana Kofta Recipe - How to make Chick Pea Falafel - Easy Ramzan Snack 2020,Chana Kofta,https://www.youtube.com/watch?v=-9lK20MrHio,Arabic/Mediterranean
Chicken 65 Recipe - Super Hot and Spicy Chicken 65 - Restaurant Style chicken 65,Chicken 65,https://www.youtube.com/watch?v=Hj0QAmsagI4,Pakistani
Donating food to 150 Homes | During Lock Down - Kun Foods,Donating food to 150 Homes,https://www.youtube.com/watch?v=de2YuSftISg,Pakistani
KFC Zinger Burger at Home Without Machine,KFC Zinger Burger at Home Without Machine,https://www.youtube.com/watch?v=fmrZnvjJ8kA,Continental
Chicken Roll Recipe - How to make Restaurant Style Spring Roll Ramzan Special,Chicken Roll,https://www.youtube.com/watch?v=RJsRf2l8Og0,Chinese
Fluffy Soufflé Omelet Recipe [Breakfast] ❤️,Fluffy Soufflé Omelet Recipe [Breakfast] ❤️,https://www.youtube.com/watch?v=tT7tdwr_B14,Pakistani
Chicken Tikka Recipe Without Grill and Charcoal,Chicken Tikka Recipe Without Grill and Charcoal,https://www.youtube.com/watch?v=z5H9eIXuu20,Pakistani
Desert men cooking kyun ki? Jahan na koi banda na koi bandy ki zaat (vlog),Desert men cooking kyun ki? Jahan na koi banda na koi bandy ki zaat (vlog),https://www.youtube.com/watch?v=gk1Qd3G22rU,Non-Recipe/Vlog
Chicken Broast Recipe Without Machine,Chicken Broast Recipe Without Machine,https://www.youtube.com/watch?v=RgpHwypN8mc,Pakistani
Frozen Paratha Recipe / Restaurant Style Pratha / Afzaal Arshad,Frozen Paratha Recipe / Restaurant Style Pratha / Afzaal Arshad,https://www.youtube.com/watch?v=rOBPK8j4r5M,Pakistani
Aloo Kay Samosay Recipe Easy Potato Samosay,Aloo Kay Samosay Recipe Easy Potato Samosay,https://www.youtube.com/watch?v=6rm-hudNCkM,Pakistani
Anda Shami Burger - Anday Wala Burger Commercial Recipe With Three Sauces - Egg Shami Bun Kabab,Anda Shami Burger,https://www.youtube.com/watch?v=wykQ9RtaMyg,Continental
Condensed Milk How To Make At Home With Only 2 ingredients - Condensed Milk Recipe - Afzaal Arshad,Condensed Milk How To Make At Home With Only 2 ingredients,https://www.youtube.com/watch?v=XDsJv-6_aQw,Pakistani
Butt Karahi Recipe Make at Home - Desi Chicken Out Door Cooking Afzaal Arshad,Butt Karahi Recipe Make at Home,https://www.youtube.com/watch?v=64zdT4P8F_M,Pakistani
Mozzarella Cheese How to Make - Easy and Simple Mozzarella Cheese At HOME - Afzaal Arshad,Mozzarella Cheese,https://www.youtube.com/watch?v=4PyWaK-jL2Y,Pakistani
Chapli Kabab Recipe - Commercial Chappal Kabab - (1.5 Lakh by Selling Frozen Food),Chapli Kabab,https://www.youtube.com/watch?v=iyTl-HzJSvU,Pakistani
Spiral Fried Potato | Cheese Sauce Recipe with Crispy Tornado Potato | Kun Foods,Spiral Fried Potato,https://www.youtube.com/watch?v=g0bXYtPM3qI,Pakistani
Famous Sindhi Biryani Recipe / Recipe of Biryani Shop / Commercial and Detailed,Famous Sindhi Biryani Recipe / Recipe of Biryani Shop / Commercial and,https://www.youtube.com/watch?v=hsJuPC3KE28,Pakistani
KING of KFC  / 100 KFC ZINGER BURGERS / Cooked and Giveaway by Kun Foods,KING of KFC  / 100 KFC ZINGER BURGERS / Cooked and Giveaway,https://www.youtube.com/watch?v=bOxCXvoWbYY,Continental
Biryani Masala Recipe / Commercial Recipe / Kun Foods,Biryani Masala Recipe / Commercial Recipe /,https://www.youtube.com/watch?v=BmREQKSzR44,Pakistani
Chicken Boneless Handi / Commercial Style Instant Easy Recipe / Kun Foods,Chicken Boneless Handi / Commercial Style Instant Easy Recipe /,https://www.youtube.com/watch?v=ssYeq8ur8F4,Pakistani
GRILL BURGER RECIPE!! - Original Commercial - Kun Foods,GRILL BURGER RECIPE!!,https://www.youtube.com/watch?v=JqnAjKA3Ve4,Continental
Chicken Tikka Boti Recipe / Kalmi Tikka Restaurant Style / Kun Foods,Chicken Tikka Boti Recipe / Kalmi Tikka Restaurant Style /,https://www.youtube.com/watch?v=Eqtb-PnTBEI,Pakistani
How to make Garlic Mayo  / Restaurant Style Shawarma Sauces and Pickle Recipe / Kun Foods,How to make Garlic Mayo  / Restaurant Style Shawarma Sauces and Pickle Recipe /,https://www.youtube.com/watch?v=ePYu2ffBpQQ,Arabic/Mediterranean
Chicken Shawarma Recipe - 10000% Commercial - Kun Foods,Chicken Shawarma,https://www.youtube.com/watch?v=p33pT-xba5Y,Arabic/Mediterranean
Tikka Masala Recipe / کمرشل تکہ مصالحہ  / Commercial Recipe,Tikka Masala Recipe / کمرشل تکہ مصالحہ  / Commercial,https://www.youtube.com/watch?v=FtWaR-wt_5g,Indian
IRANI KEBAB!! Commercial Kabab Recipe - Kun Foods,IRANI KEBAB!! Commercial Kabab,https://www.youtube.com/watch?v=3B9ZI2zt3cQ,Pakistani
Mutton Handi Recipe / LAMB in Clay Pot / Mouthwatering Alert!!,Mutton Handi Recipe / LAMB in Clay Pot / Mouthwatering Alert!!,https://www.youtube.com/watch?v=a-8hRhfId6U,Pakistani
CHICKEN DONUTS / Frozen Chicken Doughnuts Recipe / (Commercial),CHICKEN DONUTS / Frozen Chicken Doughnuts Recipe / (Commercial),https://www.youtube.com/watch?v=2E50tY2cMkI,Pakistani
Degi Chicken Recipe/ Shadio Wala Chicken (Traditional),Degi Chicken Recipe/ Shadio Wala Chicken (Traditional),https://www.youtube.com/watch?v=feHbdFUFR_E,Pakistani
Garam Masala Recipe/ 8 Spice Mix Garam Masala / kun Foods (Commercial),Garam Masala Recipe/ 8 Spice Mix Garam Masala / kun Foods (Commercial),https://www.youtube.com/watch?v=keYtjBMExeQ,Pakistani
SEEKH KABAB / Original Beef Kebab Recipe (fail proof),SEEKH KABAB / Original Beef Kebab Recipe (fail proof),https://www.youtube.com/watch?v=SmPGZXg9BcU,Pakistani
KING of Fried Chicken / 100 KFC Chicken Legs / 100K KUN Foods (donated),KING of Fried Chicken / 100 KFC Chicken Legs / 100K KUN Foods (donated),https://www.youtube.com/watch?v=zoOVZrKCasY,Continental
Fried Rice / Chicken Shashlik Recipe - Original Chinese Restaurant Style Recipe - Kun (Detailed),Fried Rice / Chicken Shashlik,https://www.youtube.com/watch?v=kkS0l1lDbck,Chinese
Peshawri Chicken Karahi Recipe | Charsi Chicken Karahi Restaurant Style | Kun Foods,Peshawri Chicken Karahi,https://www.youtube.com/watch?v=WRnTCN83Dw0,Pakistani
Chicken Burger Patty Recipe | McDonald's KFC Chicken Burger | Frozen Food Recipe | Kun Foods,Chicken Burger Patty,https://www.youtube.com/watch?v=sCeY7E3XwW8,Continental
Steam Roast | Famous and Commercial Recipe | Kun Foods,Steam Roast,https://www.youtube.com/watch?v=OXrCWMJfTUo,Pakistani
Zinger Pratha Recipe | 100% Restaurant Style Zinger Wrap and Tartar Sauce | Kun Foods,Zinger Pratha,https://www.youtube.com/watch?v=XxGkqPbe_hE,Continental
Fish Recipe Masala | 15 Spice Authentic fish fry recipe | Kun Foods,Fish Recipe Masala,https://www.youtube.com/watch?v=lWtF-dZBsvs,Pakistani
Famous Street food Fries - Simple Double Cheese Fries - Pizza Fries - Kun Foods Fries,Famous Street food Fries,https://www.youtube.com/watch?v=TETMIg3UoLc,Continental
Chicken Pizza without Oven | Pizza Hut / Dominos Pizza Recipe | Pizza in Pot | Kun Foods,Chicken Pizza without Oven,https://www.youtube.com/watch?v=VgAP5yUmRYY,Continental
Lahori Chicken Karahi - Orignal Lahori Restaurant Recipe - Kun Foods,Lahori Chicken Karahi,https://www.youtube.com/watch?v=SNU77fNzE-0,Pakistani
Famous Hyderabadi Biryani - Kachay Gosht Ki Biryani (Detailed) - Kun Foods,Famous Hyderabadi Biryani,https://www.youtube.com/watch?v=jly1nr1Gd8A,Indian
Chicken Corn Soup - Restaurant Authentic Recipe - Kun Foods,Chicken Corn Soup,https://www.youtube.com/watch?v=HuWyBFjVu_o,Chinese
Fruit Salad Restaurant Style | Healthy Honey Fruit Salad | Kun Foods,Fruit Salad Restaurant Style,https://www.youtube.com/watch?v=HQR5cFXC8mI,Pakistani
Fish Burger Recipe | KFC Crispy Fish Burger | Kun Foods,Fish Burger,https://www.youtube.com/watch?v=hpKmV5958u0,Continental
KFC Rice Recipe | Easy 15 Minutes KFC Rice Bowl | Kun Foods,KFC Rice,https://www.youtube.com/watch?v=oBNw1SWd0Sc,Continental
Gajar Ka Halwa | Gajrela Street Food Recipe | Kun Foods,Gajar Ka Halwa,https://www.youtube.com/watch?v=ZATiY2xz47k,Pakistani
Chaat Masalah Restaurant Style- Commercial Secret Formula - Kun Foods,Chaat Masalah Restaurant Style- Commercial Secret Formula,https://www.youtube.com/watch?v=BjgRJ8_rq4U,Pakistani
French Fries Recipe - McDONALDS COPY - Kun Foods,French Fries,https://www.youtube.com/watch?v=oZ_6JyXyyRE,Continental
Fish Fry Recipe -  Orignal Lahori Restaurant Fish Fry - Kun Foods,Fish Fry,https://www.youtube.com/watch?v=vjpvFHo4zvg,Pakistani
Chicken Tikka Restaurant Style- BBQ Commercial Recipe - Kun Foods,Chicken Tikka Restaurant Style- BBQ Commercial,https://www.youtube.com/watch?v=GeOD7aK7y0s,Pakistani
Chicken Nuggets Recipe - McDonalds Copy - Kun Foods,Chicken Nuggets,https://www.youtube.com/watch?v=9FtYQK2smNc,Pakistani
How to operate Frying Machine - Commercial Fryer - Kun Foods,How to operate Frying Machine,https://www.youtube.com/watch?v=OGCxAemtlIQ,Non-Recipe/Vlog
Chicken Popcorn KFC Style - KFC Fried Chicken Recipe - Kun Foods,Chicken Popcorn KFC Style,https://www.youtube.com/watch?v=whuXwm_MruE,Continental
Malai Boti Recipe - Restaurant Style Orignal Chicken Malai Boti - Kun Foods,Malai Boti,https://www.youtube.com/watch?v=qel_Ec2GvPc,Pakistani
Mayonnaise Commercial Recipe with Secret Ingredient- How to make Perfect Mayonnaise - Kun Foods,Mayonnaise Commercial Recipe with Secret Ingredient- How to make Perfect Mayonnaise,https://www.youtube.com/watch?v=ypRDdTPGBbQ,Continental
Chicken Hot and Sour Soup - Secret Authentic Commercial Recipe - Kun Foods,Chicken Hot and Sour Soup,https://www.youtube.com/watch?v=o-N5qvzD2Ck,Chinese
Chicken Seekh Kabab - Secret Commercial Recipe with English Subtitles - Kun Foods,Chicken Seekh Kabab,https://www.youtube.com/watch?v=AViuNhsKbXE,Pakistani
SECRET SAJJI RECIPE | AUTHENTIC COMMERCIAL FAMOUS RECIPE | *KUN FOODS*,SECRET SAJJI,https://www.youtube.com/watch?v=_pJkVPHfRvg,Pakistani
Burger Sauce Commercial Recipe | Sauce for Zinger Burger and Bihari Rolls | Kun Foods,Burger Sauce Commercial,https://www.youtube.com/watch?v=CUshdTobIyQ,Continental
400KM on Bike | He came to learn from me | Kun Foods,400KM on Bike,https://www.youtube.com/watch?v=mSw7ZfvCg-g,Non-Recipe/Vlog
SECRET Powder Coating | KFC Fried Chicken Coating Recipe | Kun Foods,SECRET Powder Coating,https://www.youtube.com/watch?v=i7PEzplNHH4,Continental
Caramel Sauce Recipe | Easy and Tasty Caramel | Kun Foods,Caramel Sauce,https://www.youtube.com/watch?v=O2kqKIqX_3M,Continental
Commercial Hot Wings Recipe | KFC Style Chicken Hot Wings | Kun Foods,Commercial Hot Wings,https://www.youtube.com/watch?v=iA_bb0tWfHs,Continental
Secret Pizza Commercial Recipe | Pizza Recipe Restaurant Style | Kun Foods,Secret Pizza Commercial,https://www.youtube.com/watch?v=241pR6ZT-oQ,Continental
Chicken Handi Pulao Recipe | Kun Foods,Chicken Handi Pulao,https://www.youtube.com/watch?v=McrG-zVbBDw,Pakistani
How to make pizza chicken |  Restaurant Style Pizza EP-03 | KUN Foods,How to make pizza chicken,https://www.youtube.com/watch?v=LBAA3c5wIIg,Continental
How to make pizza Sauce | Restaurant Style Pizza EP-02 | KUN Foods,How to make pizza Sauce,https://www.youtube.com/watch?v=BgpoWjziDqs,Continental
How to make pizza | Restaurant Style Pizza EP-01 | KUN Foods,How to make pizza,https://www.youtube.com/watch?v=xgGLCOOe8E0,Continental
Secret Powder Recipe | Fried Chicken Secret Recipe KFC Style| KUN Foods,Secret Powder,https://www.youtube.com/watch?v=q9AIfkGHFwI,Continental
Fried Chicken Recipe | KFC Style Fried Chicken | KUN Foods,Fried Chicken,https://www.youtube.com/watch?v=t8U1JOEnGAE,Continental
Zinger Burger Recipe | KFC Style ZInger Burger | KUN Foods,Zinger Burger,https://www.youtube.com/watch?v=Gul26wj8EEQ,Continental
Beef Boneless Butter Handi | Easy 5 Min Recipe | KUN Foods,Beef Boneless Butter Handi,https://www.youtube.com/watch?v=hR7BfPXA0iA,Pakistani
Rickshaw Food Truck | Earning More Than 2 Lakh Per Month | EARNING WITH PROOF,Rickshaw Food Truck,https://www.youtube.com/watch?v=Xv_IU6nxtrA,Non-Recipe/Vlog
Rickshaw Food Truck | Earning More Than A Franchise | WE MADE THIS RICKSHAW !!,Rickshaw Food Truck,https://www.youtube.com/watch?v=c0i_cUpa1RY,Non-Recipe/Vlog
I Cooked Biryani For My Family | Chicken Biryani Recipe | Kun Foods,I Cooked Biryani For My Family,https://www.youtube.com/watch?v=o93Vgo-uWgU,Pakistani
I CAME PAKISTAN AFTER ONE YEAR !!,I CAME PAKISTAN AFTER ONE YEAR !!,https://www.youtube.com/watch?v=LQqWUUIp_ek,Non-Recipe/Vlog
Bakra Eid in Dubai,Bakra Eid in Dubai,https://www.youtube.com/watch?v=O_S4s_8-0aU,Pakistani
Bakra Mandi Dubai | Cattle Market Dubai | Bakra khareedny ka mission by Kun Foods,Bakra Mandi Dubai,https://www.youtube.com/watch?v=T8NZ28QYaE8,Non-Recipe/Vlog
Chicken Mandi Recipe Arabic Style | Kun Foods,Chicken Mandi Recipe Arabic Style,https://www.youtube.com/watch?v=lP9xQAeMKDo,Arabic/Mediterranean
Home Made Cold coffee Without Blender | Easy Cold Coffee By Kun Foods,Home Made Cold coffee Without Blender,https://www.youtube.com/watch?v=nAAqkvKhabg,Continental
Imli Chutney Two Ways | Easy Tamarind Chutney By Kun Foods,Imli Chutney Two Ways,https://www.youtube.com/watch?v=kjrtuOuZZbw,Pakistani
Chaat Mix | Mixed Fruit Chaat | By Kun Foods,Chaat Mix,https://www.youtube.com/watch?v=DZxwgs_dKw8,Pakistani
Whole Chicken Roast Recipe | Murgh Musallam | Roasted Chicken By Kun Foods,Whole Chicken Roast,https://www.youtube.com/watch?v=YlLR4r0IVaU,Pakistani
Chicken Pulao Recipe | Explained Step By Step Recipe by Kun Foods,Chicken Pulao,https://www.youtube.com/watch?v=SiOM1wzbGnI,Pakistani
Mac and Cheese Recipe | Original Vs Ultimate | 30 Subscriber Special,Mac and Cheese,https://www.youtube.com/watch?v=lWYeJcexkUM,Continental
Chicken Karahi Recipe | Pakistani Street Food (Restaurant Style) By Kun Foods,Chicken Karahi,https://www.youtube.com/watch?v=glpkwx1cqpc,Pakistani
Namkeen Gosht | How to cook Namkeen Gosht | Eid Special Mutton Recipe,Namkeen Gosht,https://www.youtube.com/watch?v=2tjCZgN9ehg,Pakistani
Eat this before you die!! Palak Chicken Recipe Restaurant style | Spinach Chicken | By Kun Foods,Eat this before you die!! Palak Chicken Recipe Restaurant style,https://www.youtube.com/watch?v=WQqXnh-C0mw,Pakistani
Chicken Hari Mirch | Chicken Boneless Handi | Chicken Green Chilli | Restaurant Style Chicken Chilli,Chicken Hari Mirch,https://www.youtube.com/watch?v=1yehsQzyhEQ,Pakistani
Simple Chicken Biryani | Restaurant Style Special Biryani | Commercial Recipe / Kun Foods,Simple Chicken Biryani,https://www.youtube.com/watch?v=62LafwAIqVo,Pakistani
